"","k.star.lme","k.star.mcmc","se.lme","se.mcmc"
"Araucaria_heterophylla",1.16252324784167,1.13565179987055,0.506037810038731,0.503022953103503
"Araucaria_laubenfelsii",0.423533948732376,0.39532823233833,0.506037810038734,0.504501477860778
"Araucaria_montana",0.708250875425482,0.68383459431906,0.506037810038734,0.516481790571574
"Araucaria_muelleri",0.331894523204857,0.299959450963131,0.506037810038747,0.499534216662703
"Araucaria_subulata",0.682633006122606,0.653219354648451,0.506037810038747,0.510985768313741
"Arbutus_unedo",1.04629111520835,1.02696425031739,0.49869007910319,0.511006331564283
"Arctous_alpina",1.62555885376365,1.6062756213767,0.428825119222219,0.429629826935526
"Arenaria_fendleri",1.62323544239145,1.61638604488588,0.500107462911572,0.485882400840351
"Arenaria_lanuginosa",1.94702738429115,1.92179740675255,0.500107462911569,0.515675861839368
"Aristida_achalensis",1.63379928127644,1.60232452141984,0.513269368925242,0.532155850609059
"Aristida_arizonica",0.433576003252149,0.416086752317132,0.500107462911556,0.487184783579339
"Aristida_purpurea",1.10827738760847,1.10236241631935,0.500107462911584,0.504970373792024
"Aristolochia_gigantea",1.93667400653117,1.9094358913686,0.498233923470899,0.490748206257682
"Aristotelia_serrata",2.58553195362113,2.5554041214312,0.458796134251043,0.453781798075172
"Aronia_prunifolia",1.81307507853078,1.78398032315959,0.496238943614409,0.480404517476051
"Arrabidaea_verrucosa",0.536801785705684,0.519755595915094,0.558356229974273,0.557419991957641
"Arrhenatherum_elatius",1.83033677830316,1.77796469957117,0.485013674191377,0.487123426680708
"Artabotrys_honkongensis",2.09700757746799,2.07132087625891,0.4982339234709,0.497138720833694
"Artemisia_argyi",1.21247298417493,1.18290585059708,0.444165249313695,0.437647628400897
"Artemisia_campestris",2.27357670689502,2.2453377905026,0.500107462911574,0.503216945606953
"Artemisia_carruthii",1.31808946988485,1.31563312421348,0.50010746291157,0.49022529630864
"Artemisia_dracunculus",2.15265569674766,2.13979738508807,0.500107462911562,0.503699522157605
"Artemisia_mongolica",1.76279916363273,1.73465259790786,0.419373641102528,0.427890683849422
"Artemisia_ordosica",2.42120820224891,2.39878285132552,0.419373641102529,0.419474078637318
"Arthraxon_hispidus",0.764493389573738,0.752293671740131,0.4441652493137,0.443675768264632
"Arundo_donax",1.57719526046175,1.55885142289215,0.417112306387372,0.41625006719637
"Asimina_triloba",2.19021748017642,2.16587354129935,0.445285205382666,0.445033128778583
"Aspidosperma_desmanthum",1.04339531341464,1.03969104397159,0.558356229974275,0.560466679551223
"Aspidosperma_quebracho-blanco",1.93732321830298,1.92178932307975,0.513269368925247,0.516272462494839
"Asplenium_bulbiferum",2.64306292487873,2.59577131286988,0.514855066774515,0.499661782872418
"Astelia_sp",0.402147108682461,0.350523658183462,0.514855066774518,0.500025036531852
"Astelia_trinervia",0.223971040647364,0.19066158892814,0.514855066774517,0.520331468571832
"Aster_flaccidus",1.60253727980761,1.58513425641729,0.54063417695439,0.527424504026827
"Astragalus_adsurgens",2.82637682434022,2.80089373561333,0.419373641102529,0.423723188780998
"Astragalus_alpinus",2.10287238525157,2.09292579410454,0.48916170353995,0.50347352333177
"Astragalus_frigidus",1.73993949151542,1.72088644867894,0.489161703539954,0.483161971502634
"Astragalus_humistratus",2.07275122227595,2.07057761294485,0.500107462911574,0.494700361572812
"Astrotricha_floccosa",1.02531144000784,1.00823183318934,0.559840810388499,0.558086852288929
"Atamisquea_emarginata",2.73484620740226,2.70693249713442,0.513269368925253,0.506195112182955
"Athrotaxis_selaginoides",0.133944422804347,0.0784885536496343,0.506037810038737,0.513713851967405
"Atraphaxis_bracteata",1.30164325094456,1.27442804786599,0.419373641102528,0.428746170691968
"Atriplex_halimus",2.90255862806343,2.88801739354867,0.50350682470162,0.511824710148135
"Atriplex_semibaccata",3.13150561748584,3.1014335974181,0.503506824701625,0.491917405399241
"Attalea_phalerata",0.770770826046205,0.765837621574634,0.569007840073295,0.57151379946262
"Attalea_speciosa",0.850101317495185,0.826238318731836,0.569007840073272,0.581309947083714
"Aucuba_japonica",1.80526118492562,1.78388835577439,0.49869007910319,0.502432583693161
"Aulacomnium_palustre",-0.70375673040551,-0.73079357322227,0.500165127634323,0.507709053894039
"Aulacomnium_turgidum",-0.217241778256001,-0.239500423660322,0.500165127634279,0.501097737345077
"Avena_barbata",1.51169175548441,1.4957981306602,0.519974171717003,0.516099972578882
"Baccharis_articulata",1.66207990241058,1.65613056988318,0.513269368925236,0.508297431577464
"Baccharis_latifolia",1.57529550296711,1.55026764761063,0.534758298002773,0.538047311068529
"Balantium_antarcticum",-1.76423083842786,-1.79371831452549,0.506037810038732,0.518210904004058
"Baloskion_tetraphyllum",0.227990821082288,0.201990463799403,0.539455414307693,0.53583715193761
"Bambusa_blumeana",0.956989432323681,0.931916253910999,0.417112306387358,0.410727830238831
"Bambusa_boniopsis",0.713102462546944,0.701156419969775,0.498233923470899,0.500575478541962
"Bambusa_emeiensis",0.396896347101577,0.384481525848465,0.417112306387353,0.423814575550125
"Bambusa_lapidea",1.09790476191244,1.06978211283167,0.498233923470897,0.5060080170733
"Bambusa_multiplex",0.495772014638994,0.48528651770922,0.417112306387364,0.425188049207687
"Bambusa_nutans",0.828770592697182,0.79745345945179,0.498233923470901,0.499263665551635
"Bambusa_pervariabilis",0.527605261484191,0.51332249811509,0.498233923470902,0.48388720952397
"Bambusa_polymorpha",0.468813295733892,0.434149589513588,0.498233923470894,0.518630325800393
"Bambusa_sinospinosa",0.85910551932396,0.833633240641096,0.417112306387361,0.413083396507661
"Bambusa_stenoaurita",0.843577277480575,0.823074960199264,0.41711230638737,0.424758608588692
"Bambusa_textilis",0.705669667142111,0.675946032598992,0.498233923470895,0.500876226889
"Bambusa_ventricosa",0.598774322747064,0.577514260065747,0.417112306387364,0.417213452792445
"Bambusa_vulgaris",0.745796528092008,0.718544285075274,0.417112306387363,0.434528737098702
"Banksia_marginata",0.134234700736916,0.127337141678791,0.559840810388498,0.54421038658123
"Barbilophozia_atlantica",-0.419128896474338,-0.436009627678234,0.500165127634303,0.505914160305567
"Barbilophozia_floerkii",0.237196772303348,0.214756508474471,0.500165127634303,0.497515870142107
"Bartsia_alpina",1.52508608812498,1.50765513569669,0.428825119222225,0.424931938115953
"Bashania_fargesii",1.10777946598377,1.07477429753679,0.439019626672916,0.447648834891677
"Baumea_articulata",0.578160789566563,0.559413414227265,0.539455414307686,0.538221292353347
"Baumea_rubiginosa",0.346314278749516,0.311429265771303,0.539455414307683,0.545830930204483
"Beilschmiedia_tarairi",0.0691615664079493,0.0435798482335115,0.514855066774513,0.515877837794175
"Beilschmiedia_tawa",0.816324709840123,0.775613429226056,0.514855066774514,0.510408604882324
"Beilschmiedia_yunnanensis",-0.24798302736381,-0.264897140982912,0.498233923470897,0.499927466776601
"Berberis_glaucocarpa",1.74696431671904,1.7293638241113,0.497974347055908,0.494009924588767
"Berberis_jobii",1.38807168697855,1.36280324990604,0.534758298002767,0.531664057049477
"Berberis_koreana",1.58850873616656,1.54315116357405,0.496802938332979,0.504045153241513
"Berberis_thunbergii",1.87729155113827,1.8471694660548,0.496802938332965,0.495370177101566
"Berberis_vulgaris",2.16358254231296,2.13249633310318,0.402141255965851,0.403701593232319
"Berchemia_sinica",1.1887041112296,1.18307670383943,0.444165249313704,0.445193732823383
"Bertya_cunninghamii",0.543388276078923,0.53660285564697,0.5598408103885,0.571923349604716
"Betula_nana",0.828609023973201,0.800191949266143,0.38085264875347,0.382734753278419
"Betula_papyrifera",1.1426005639089,1.12425300634054,0.512644144676094,0.506875821845336
"Betula_pendula",1.27813624803138,1.26089592521137,0.366489838285891,0.368586622881164
"Betula_pubescens",0.965915177846784,0.937392404880214,0.385273488652136,0.395649891977912
"Beyeria_opaca",0.787571339863746,0.786908607107452,0.46615706249185,0.468261504882821
"Bidens_pilosa",1.94452710712702,1.93140756295174,0.417411480391243,0.42132759983881
"Bidens_subalternans",1.70173117630066,1.69289693423347,0.443515744173878,0.452864244187217
"Bignonia_corymbosa",1.14551724350232,1.14902473498639,0.558356229974273,0.565286926667553
"Bistorta_vivipara",0.630215120227429,0.586993502264843,0.49498426329963,0.496876124064807
"Blechnum_discolor",-0.14570048062808,-0.1592608644894,0.458296164176387,0.448711905415301
"Blechnum_penna-marina",-2.24907007458826,-2.27250314978775,0.513269368925242,0.508808479268652
"Blepharoneuron_tricholepis",0.81910657480162,0.780652738548139,0.500107462911569,0.495578430874443
"Boronia_ledifolia",0.296079511058784,0.292933734481657,0.559840810388493,0.563799266109049
"Bouteloua_aristidoides",1.99170826861519,1.98510696501225,0.513269368925247,0.503199899968061
"Bouteloua_curtipendula",1.05878403366012,1.04120835300369,0.448430723617175,0.449026281201816
"Brachiaria_ruziziesens",2.42255113743608,2.39897561448118,0.642133524476101,0.657778237712443
"Brachiaria_spp.",2.09803124629616,2.08769530740122,0.569007840073284,0.578743349715603
"Brachychiton_populneus",0.682356073854664,0.659054372385625,0.5598408103885,0.565066561862264
"Brachyglottis_repanda",0.684447758190336,0.638633731087593,0.436401883744234,0.423916861824793
"Brachyglottis_rotundifolia",1.38216324098095,1.35912493795737,0.514855066774515,0.507875979107339
"Brachypodium_phoenicoides",0.66667886763231,0.644883077669069,0.547278827858845,0.553192563757854
"Brachypodium_pinnatum",0.724722987426853,0.700919764907834,0.485013674191371,0.477011924643392
"Brainea_insignis",-0.101034294910089,-0.115735643530645,0.498233923470905,0.494577776826949
"Brassica_rapa",2.86506181816888,2.83928537761445,0.50743072003296,0.511896375954553
"Briza_media",1.2265219703675,1.20935323951943,0.424384220703721,0.422530916716
"Bromelia_urbaniana",1.80094842341922,1.77828550875267,0.513269368925242,0.49366065006664
"Bromus_ciliatus",0.981194882985581,0.94557798756685,0.500107462911565,0.492128923285076
"Bromus_erectus",0.775356439288001,0.759939433570191,0.409609912760819,0.408828891122531
"Bromus_hordeaceus",1.2141261960411,1.19528315327645,0.661444973440207,0.655858016803537
"Bromus_madritensis",1.19524779861943,1.15092700615106,0.547278827858848,0.540295577890425
"Bromus_pictus",1.40703005623332,1.40959622418145,0.531919216368871,0.519043042791735
"Bromus_tectorum",2.74458867837766,2.70818024885571,0.500107462911574,0.492247839326914
"Bromus_variegatus",1.61387201571473,1.58933825425227,0.500753815983538,0.524801905600053
"Brosimum_utile",0.507576022263575,0.509063305628494,0.502042709613027,0.500007318202927
"Broussonetia_papyrifera",2.14653239130214,2.12224125796128,0.417717220232364,0.427602823160791
"Bryophyta",-0.0377000427346592,-0.0606807713050234,0.53945541430769,0.551200523281926
"Bryoria_capillaris",2.12966936931445,2.12137738764089,0.528211758492835,0.533445221542929
"Buchloe_dactyloides",0.716618890945247,0.698385497113186,0.531919216368871,0.513791735334528
"Buddleja_brasiliensis",1.85566595054492,1.83741071594681,0.51326936892525,0.52827826261359
"Buddleja_davidii",1.66258601963173,1.62666899776806,0.402316395604182,0.405832552314345
"Buxus_sempervirens",1.16180524896262,1.16100880125029,0.485013674191364,0.500550332831316
"Cabomba_caroliniana",-1.73989603027701,-1.75171383426594,0.498233923470899,0.493005658186118
"Calamagrostis_acutiflora",1.56060931245549,1.52830799114797,0.419373641102526,0.413934886652846
"Calamagrostis_arundinacea",1.31689172669429,1.30089638299152,0.429976691692704,0.429696333078473
"Calamagrostis_canescens",1.47708539765497,1.44786112580925,0.496238943614406,0.474862553117107
"Calamagrostis_epigeios",1.74806733453102,1.72831820085199,0.506037810038737,0.505585035233282
"Calamagrostis_lapponica",1.1456312021059,1.1236869918824,0.405099356960649,0.412923857500719
"Callitris_columellaris",0.425861836316106,0.406083274585566,0.559840810388477,0.544471963584002
"Calluna_vulgaris",0.800360733299771,0.776851642437984,0.390555032717361,0.387901832989879
"Calocedrus_macrolepis",0.648417387447369,0.61050530465133,0.506037810038752,0.52334933768522
"Calophyllum_longifolium",0.129270657914394,0.127418612282723,0.558356229974267,0.542320795757598
"Caltha_palustris",2.2023368832679,2.17255934024463,0.404428388351471,0.403648231687599
"Calycanthus_floridus",1.92874984005516,1.90196166218288,0.496802938332954,0.502199822684052
"Calyptrogyne_costatifrons",0.45428973775817,0.479225821914898,0.558356229974269,0.560078394436306
"Calystegia_sepium",2.83761613350894,2.80774060600428,0.503506824701611,0.491212209419011
"Camellia_sinensis",0.544123836345792,0.530307840590714,0.444165249313694,0.451590796024663
"Campanula_collina",1.66548884037641,1.66108874593833,0.500753815983563,0.492483602941065
"Campanula_rotundifolia",2.03279568126383,2.00333064884349,0.489252112940053,0.468531286193201
"Campanula_tridentata",1.78347466176117,1.75739080097415,0.500753815983566,0.50126421026159
"Cananga_odorata",0.874633423943068,0.850682307695804,0.498233923470905,0.499925313419846
"Caragana_korshinskii",2.20281158648538,2.17415242875564,0.419373641102527,0.417298387126512
"Carapa_guianensis",-0.00502672453942898,-0.0232786851540833,0.486009664085488,0.481395699691431
"Carapa_procera",-0.262032532491221,-0.29977113701345,0.51973939044741,0.518256429748862
"Carduus_nutans",2.87696227859302,2.87429817731138,0.435152755531113,0.435152126944362
"Carex_acutiformis",0.466996886944331,0.445466541563373,0.496238943614421,0.509150847803838
"Carex_appressa",1.43307953751855,1.40574067871499,0.539455414307683,0.530342696456032
"Carex_atrata",1.12362454495367,1.10618459874868,0.50075381598357,0.516808534957733
"Carex_bigelowii",0.383315473298775,0.351252718177608,0.44202404597984,0.461316833551751
"Carex_capitata",1.05008016786482,1.05128373246375,0.489161703539968,0.496145028583278
"Carex_fascicularis",0.911631409868496,0.874435802388553,0.539455414307691,0.535345587311306
"Carex_flacca",0.0670973378978352,0.0544671204561343,0.423506459452708,0.422897704310224
"Carex_fuscula",0.896052753844709,0.874751568559879,0.513269368925239,0.521662364661747
"Carex_geophila",1.35168029928426,1.35009644535829,0.500107462911557,0.51138663304859
"Carex_lasiocarpa",0.929851667025117,0.903056082738644,0.493555102107464,0.495540986806374
"Carex_nigra",1.02494867180969,1.01334226642769,0.508787511211818,0.506173360404335
"Carex_oreophila",0.976913131101033,0.956140514288156,0.500753815983569,0.507929841250412
"Carex_pyrenaica",0.994951251659525,0.96280255160196,0.500753815983557,0.504444600014119
"Carex_rostrata",1.14133822605035,1.11635407490415,0.393467011844878,0.392269918765355
"Carex_rotundata",0.921831590757797,0.905294844305265,0.494984263299623,0.499648640092123
"Carex_saxatilis",1.36101508066669,1.31675629049139,0.489161703539957,0.494143434716003
"Carex_sempervirens",0.832267574828498,0.82562745145726,0.500753815983539,0.510879288475999
"Carex_sp",1.38455805870859,1.36806472153747,0.489252112940075,0.483002915129348
"Carex_umbrosa",0.566969162546419,0.535458052052796,0.500753815983568,0.534607023560869
"Carex_umbrosa/sempervires",0.607112080337603,0.58918633193,0.526247965453313,0.531139642787287
"Carex_vaginata",1.27584164499512,1.25286553882618,0.428825119222222,0.428032858476652
"Carmichaelia_arborea",0.756331472168891,0.747004539474817,0.514855066774521,0.490187527304147
"Carmichaelia_odorata",2.20816845580414,2.18320324957455,0.497974347055897,0.482766026626299
"Carpesium_abrotanoides",1.75590098275552,1.72739883810844,0.396959964198543,0.39184191050616
"Carpinus_betulus",1.23673314762031,1.22007017128347,0.392086140632026,0.397503946656341
"Carpodetus_serratus",1.62411173295426,1.59257801174069,0.420815945949673,0.412155834131683
"Carum_caucasicum",1.90215115492214,1.87169056457582,0.446079998187322,0.448703507240273
"Carum_meifolium",1.78005265131747,1.75939210557544,0.500753815983563,0.492437196565408
"Carya_tomentosa",1.77915033041223,1.75864168686426,0.445285205382674,0.447433165638188
"Caryocar_glabrum",0.319598566624306,0.295786798079104,0.51973939044741,0.523622418793652
"Caryodaphnopsis_tonkinensis",-0.119630308684974,-0.155323443784199,0.498233923470897,0.500514554621289
"Cassiope_tetragona",0.700740339289837,0.688614413450717,0.489161703539948,0.48567235912676
"Castanea_mollissima",1.61420931786642,1.58380563936057,0.616376284410344,0.621957850984623
"Castanea_sativa",1.0504305367255,1.03121831997301,0.423506459452715,0.415294024931087
"Castanopsis_fargesii",1.39917155606578,1.34867784597498,0.616376284410346,0.609797301749605
"Castanopsis_indica",-0.322914950178129,-0.363783048337256,0.498233923470889,0.489468321092525
"Castanopsis_sclerophylla",1.02384670754674,0.999373941217794,0.616376284410349,0.618391373610945
"Castilleja_integra",2.18258301512353,2.15760765161799,0.50010746291157,0.492454286387858
"Catabrosella_variegata",1.72741481133731,1.70987539239702,0.500753815983556,0.496244946247053
"Cayaponia_granatensis",0.473062283638221,0.464831767037026,0.558356229974269,0.548908817635699
"Ceanothus_fendleri",1.32307875608258,1.29520445572802,0.500107462911567,0.499936969744026
"Cecropia_concolor",1.39250153859424,1.36474799146038,0.569007840073297,0.577655244964939
"Cecropia_obtusifolia",0.691307536318705,0.704033746878505,0.502042709613016,0.496483252843757
"Cecropia_polystachya",0.8211027612259,0.804000938430468,0.569007840073272,0.589009285000945
"Ceiba_pentandra",1.49990171516654,1.48358057885887,0.550014086472881,0.55541486894765
"Celastrus_orbiculatus",1.7656776296394,1.74301699329051,0.496802938332962,0.493744523949177
"Celastrus_scandens",1.73190327597377,1.70001849240923,0.49680293833296,0.506227469984654
"Celtis_bungeana",2.05050158277405,2.02708734157003,0.498233923470898,0.49717241333875
"Celtis_iguanaea",2.61388049052049,2.58402220831863,0.423806428241052,0.420746831783809
"Celtis_occidentalis",2.42478271181086,2.39298102956528,0.445285205382671,0.458293975596182
"Celtis_pallida",2.51517202555728,2.48359943760944,0.513269368925244,0.514611454964951
"Celtis_sinesis",1.78722530108404,1.76933097687985,0.444165249313691,0.443626533187429
"Celtis_tala",2.67089578635617,2.65350031668449,0.448476436992167,0.443221910709771
"Celtis_tetrandra",1.79481294939303,1.77187161237411,0.616376284410345,0.616915332899172
"Celtis_zenkeri",2.61306760805783,2.58956379258404,0.67958256401688,0.661949935592883
"Cenchrus_ciliaris",2.14204597099613,2.11246645103023,0.708732004097991,0.70971641845058
"Centaurea_jacea",1.20700078296906,1.17141197786707,0.489252112940056,0.477897283194164
"Centaurea_scabiosa",2.34861354599343,2.31609606571102,0.423506459452688,0.432811807649226
"Cephalanthus_occidentalis",1.44167338966211,1.40511903937736,0.496802938332969,0.500573296820264
"Cephalostachyum_pergracile",0.623048918769006,0.597742598502056,0.417112306387374,0.421410392904855
"Cephalostachyum_virgatum",0.201401039958527,0.165912619278525,0.498233923470894,0.48902378984751
"Cerastium_fontanum",1.74863924900198,1.71722695359001,0.485013674191357,0.490104447944862
"Cerastium_glomeratum",1.86705979271212,1.85752917080147,0.507430720032967,0.504217416713736
"Cerasus_glandulosa",2.45743593197475,2.44701710164747,0.4982339234709,0.502899938703769
"Ceratonia_siliqua",1.17093006360222,1.15140489597141,0.503506824701622,0.492999055425133
"Ceratozamia_mexicana",-0.598407646868892,-0.635122895694609,0.506037810038738,0.497101486480242
"Cercis_chinensis",2.27531182586962,2.25744845359815,0.498233923470904,0.493407637526465
"Cetraria_islandica",1.35207661096744,1.3337304401967,0.448882990844634,0.452766871379212
"Cetrariella_delisei",1.36575615997117,1.36011823096852,0.500165127634296,0.511024451612357
"Chamaecyparis_lawsoniana",0.814626346211663,0.786688040431633,0.506037810038739,0.495179114825431
"Chamaecyparis_obtusa",0.593263224192631,0.564391925561816,0.46037603695051,0.460708040351334
"Chamaenerion_angustifolium",2.02475362957319,1.99948213459827,0.500753815983562,0.507009858535546
"Cheilanthes_buchtienii",0.49798680244678,0.482223696678941,0.513269368925241,0.513161065374586
"Cheirodendron_trigynum",1.58394847690268,1.57771139293172,0.536010387442619,0.53704782031237
"Chengiopanax_sciadophylloides",1.65556899209291,1.62599204563874,0.570983241388983,0.575075740198323
"Chenopodium_album",3.23633146328236,3.21136000258567,0.401719207824884,0.408949977988158
"Chenopodium_fremontii",2.26537016080626,2.24013515556597,0.50010746291158,0.50085377374698
"Chenopodium_glaucum",2.37504002281261,2.3467777469268,0.419373641102531,0.41501249191943
"Chionanthus_virginicus",2.27945086259468,2.24737396192279,0.496802938332967,0.48789994634727
"Chloranthus_elatior",1.04476762312073,1.02187010920824,0.498233923470903,0.507950250704775
"Chloranthus_spicatus",1.9852004297576,1.97111403331355,0.498233923470904,0.501405057598319
"Chlorocardium_rodiei",-0.223001812488938,-0.261969083989788,0.526861898882845,0.518674350892142
"Chondrosum_gracile",0.818789001696842,0.81350672324328,0.444104982243656,0.422831936414526
"Chondrosum_simplex",1.74091970841636,1.71769898909927,0.500107462911586,0.499063848056919
"Chrysopogon_zizanioides",0.622723872921146,0.604675847017133,0.417112306387357,0.415156206267818
"Cibotium_glaucum",-0.515861656485854,-0.529369965045847,0.481657781613403,0.474942634843458
"Cibotium_menziesii",-0.0706145195987872,-0.0751680205366837,0.536010387442615,0.541084433022293
"Cinclidium_stygium",-0.0279303509091472,-0.0382741851003638,0.500165127634292,0.488089827174904
"Cinnamomum_burmanni",-0.212803565372948,-0.259459924241249,0.498233923470897,0.504868935704909
"Cinnamomum_camphora",0.600345846162813,0.582996734115896,0.422595643625416,0.434062865291627
"Cinnamomum_chartophyllum",1.81851662837441,1.80462278149834,0.498233923470903,0.485475823224998
"Cinnamomum_mollifolium",0.0947020421392381,0.0713746780813664,0.4982339234709,0.495294457047902
"Cinnamomum_pauciflorum",0.533621375845201,0.517973818279251,0.498233923470895,0.507804306915683
"Cinnamomum_porphyrium",1.19387271420609,1.14345088347797,0.53475829800276,0.5382731261901
"Cinnamomum_porrectum",0.674271055735977,0.636119206857669,0.498233923470904,0.490871792746671
"Cinnamomum_verum",0.14462355550254,0.127934162571866,0.498233923470906,0.511915464812351
"Cirsium_arvense",1.9850183067583,1.9628706587005,0.427116813919018,0.416316388981195
"Cirsium_dissectum",2.28156980555922,2.26200839831542,0.508787511211821,0.508869698206404
"Cirsium_palustre",2.73998024184355,2.71634020358529,0.496238943614424,0.481961560314339
"Cirsium_vulgare",2.46696010431153,2.4141148064562,0.494255004448812,0.492389346507704
"Cirsium_wheeleri",1.86877759968349,1.83477848090391,0.500107462911572,0.507339367094792
"Cistus_libanotis",0.367970135286846,0.344159098097713,0.484704032017943,0.481419063512018
"Citrus_maxima",2.45887036937931,2.42982824181245,0.498233923470907,0.520496151151674
"Cladonia_amaurocraea",-0.113119148846379,-0.136728938007397,0.500165127634317,0.513980977341523
"Cladonia_arbuscula",0.636304356987459,0.60949700801977,0.448882990844606,0.456620700091875
"Cladonia_rangiferina",0.65134939966409,0.629639067877269,0.448882990844632,0.44677628624883
"Cladonia_stellaris",0.83908041157287,0.817875865162316,0.448882990844616,0.448722548043667
"Cladonia_stygia",0.766651803312722,0.740497084308672,0.500165127634273,0.49785096203581
"Cladonia_uncialis",0.27026676408581,0.248366406682795,0.448882990844631,0.446634883372921
"Cleistogenes_squarrosa",1.60834573109916,1.58253483198348,0.419373641102522,0.424560048845709
"Clematis_vitalba",2.75044065863416,2.71494969981546,0.423506459452712,0.41877359959417
"Clethra_scabra",1.13658376992794,1.11231337401395,0.534758298002778,0.534547132355796
"Clianthus_puniceus",2.2965541930936,2.26456319538998,0.497974347055909,0.515930165424007
"Clidemia_hirta",2.76129259935482,2.73592979081125,0.554893081258112,0.555300107844416
"Clidemia_sp",0.508616221656289,0.494198748454104,0.558356229974284,0.56007044182897
"Cneorum_tricoccon",2.85287282395807,2.84638770545918,0.513350303623968,0.527183094431179
"Coix_lacroyma-jobi",0.955987847998332,0.942339414929623,0.438649232734964,0.430384317198141
"Coix_lacryma-jobi",0.677801741459746,0.673589224454621,0.500308942960853,0.485329392885748
"Cola_lepidota",2.13183423115186,2.10684522833399,0.679582564016908,0.679126818032753
"Collema_flaccidum",2.16741986522994,2.16334204847323,0.528211758492851,0.538601207420647
"Cologania_broussonetii",1.25691728472211,1.23328961390047,0.503395288730172,0.509946584364008
"Colutea_arborescens",3.02631004399523,3.00285128984118,0.503506824701626,0.513264890438095
"Comarum_palustre",1.78865425231319,1.76520550790103,0.432564924963176,0.419962770643706
"Condalia_montana",1.53650560145001,1.51695158864703,0.443515744173867,0.443849831472076
"Conium_maculatum",3.0040318055473,2.98691860830656,0.503395288730169,0.492854398969951
"Convolvulus_arvensis",2.3303901586763,2.31363720988546,0.419373641102532,0.430474143254333
"Conyza_sumatrensis",1.02482380079551,0.996795011883861,0.547278827858843,0.549818338786866
"Coprosma_arborea",1.38216330449107,1.33219622728089,0.514855066774519,0.519189115482627
"Coprosma_ciliata",1.63547518314083,1.62283402825884,0.514855066774523,0.512825589821982
"Coprosma_foetidissima",2.11128167411006,2.06565471720509,0.514855066774519,0.520710677555969
"Coprosma_grandifolia",1.28826269895115,1.26351536636058,0.514855066774521,0.507375894557563
"Coprosma_linariifolia",1.73419003527404,1.69696837383843,0.514855066774525,0.506913657680661
"Coprosma_lucida",1.54916067793278,1.51322848559905,0.514855066774522,0.502003822237708
"Coprosma_microcarpa",1.88933864670779,1.84876962707333,0.514855066774523,0.51299645613649
"Coprosma_rhamnoides",1.51944880445632,1.49235572964209,0.51485506677451,0.510571963176515
"Coprosma_robusta",1.80257764891646,1.7564758130381,0.49797434705591,0.501144645111933
"Coprosma_rotundifolia",2.09253722086772,2.05297415952842,0.514855066774513,0.512582806163205
"Coprosma_sp",1.63547518337694,1.60968209043004,0.514855066774507,0.516950915726467
"Coriaria_arborea",1.5453821912867,1.52668548813702,0.497974347055904,0.502828532222884
"Coriaria_kingiana",1.30561003649828,1.28709428097109,0.49797434705591,0.497819894565285
"Coriaria_ruscifolia",1.31186602791776,1.29508304097336,0.497974347055907,0.50356367473796
"Coriaria_sinica",1.92723602798334,1.91302607392634,0.444165249313702,0.447646518398567
"Corispermum_hyssopifolium",2.34516174144208,2.3247779286283,0.419373641102532,0.420911400367704
"Cornus_alba",1.38896452112169,1.3715044747625,0.549984634375073,0.541277446221242
"Cornus_alternifolia",1.9806699000426,1.98479346926601,0.496802938332963,0.492875678153305
"Cornus_amomum",2.2480581593518,2.23757233400639,0.496802938332975,0.49855157315869
"Cornus_florida",1.85931057269332,1.82850901642196,0.402176751782808,0.408647973796016
"Cornus_mas",2.32476605980887,2.31424626426622,0.496802938332965,0.511119212757931
"Cornus_sanguinea",2.66122691114702,2.64103932346823,0.402667092114745,0.404163606402821
"Cornus_sericea",2.4383207553985,2.42400222375415,0.496802938332971,0.511482549913616
"Cornus_suecica",1.97015128964538,1.94811315843884,0.405458562800197,0.398384813153523
"Coronilla_valentina",2.59511787868183,2.56453194069601,0.503506824701607,0.526483242073088
"Coronopus_didymus",3.47285195828361,3.44875746728387,0.494255004448816,0.494149438441829
"Cortaderia_rudiuscula",1.63379927732617,1.61927520838505,0.513269368925254,0.523703475092253
"Cortaderia_selloana",0.777527617773424,0.753125221150739,0.513350303623952,0.499004956954772
"Corylus_avellana",1.56584244837187,1.54266289373901,0.401119761415728,0.410081800871013
"Corymbia_gummifera",0.0921109966270837,0.0846774648031002,0.466157062491836,0.467596515049828
"Costus_pulverulentus",0.464413343750908,0.460058897112873,0.558356229974273,0.5599487336148
"Cotoneaster_franchetii",1.29831170811541,1.27042594924255,0.50339528873016,0.501620298342454
"Cotoneaster_horizontalis",1.4225438020072,1.40583457338861,0.485013674191364,0.484711623203205
"Cotoneaster_sp",1.87589516521708,1.83583820741582,0.49797434705591,0.49902480571336
"Crassula_helmsii",1.37477947739129,1.34713891789278,0.539455414307689,0.544763993649548
"Crataegus_monogyna",1.67555121815155,1.64640884375506,0.402316395604193,0.397949486669271
"Crataegus_pinnatifida",2.25249894627014,2.22711985888664,0.4982339234709,0.502957007600711
"Crataegus_sp",1.27200216598622,1.26256449661012,0.489252112940062,0.473955186160391
"Crepis_capillaris",2.15675577782256,2.13952853279903,0.507430720032976,0.515795596539769
"Crepis_foetida",1.91559554996334,1.88455909181372,0.547278827858853,0.567599975520916
"Crinodendron_tucumanum",2.24945755475767,2.21335347907053,0.534758298002768,0.529424215840142
